,epoch,loss
0,1,12.5769681930542
1,1,7947.90234375
2,1,4110.71142578125
3,1,655.1903076171875
4,1,2236.45458984375
5,1,3122.257568359375
6,1,2384.43017578125
7,1,394.02532958984375
8,1,574.4142456054688
9,1,1205.7021484375
10,1,1741.652099609375
11,1,892.4680786132812
12,1,115.07353973388672
13,1,1364.034423828125
14,1,3533.220703125
15,1,3314.963134765625
16,1,1392.2349853515625
17,1,983.9613037109375
18,1,99.8034896850586
19,1,935.7235717773438
20,1,2451.544921875
21,1,2736.458984375
22,1,1435.70263671875
23,1,391.2782897949219
24,1,135.53311157226562
25,1,226.4678192138672
26,1,710.0922241210938
27,1,209.08401489257812
28,1,86.02120971679688
29,1,446.7619323730469
30,1,90.5409927368164
31,1,36.831275939941406
32,1,524.4606323242188
33,1,850.7675170898438
34,1,1047.562255859375
35,1,347.35589599609375
36,1,88.16866302490234
37,1,316.04608154296875
38,1,220.01467895507812
39,1,55.15047836303711
40,1,70.47557067871094
41,1,28.355985641479492
42,1,104.50810241699219
43,1,82.08482360839844
44,1,120.9754409790039
45,1,78.02716064453125
46,1,88.93377685546875
47,1,45.76548385620117
48,1,41.106990814208984
49,1,276.03692626953125
50,1,568.349853515625
51,1,586.888427734375
52,1,228.138427734375
53,1,595.3062744140625
54,1,208.5408935546875
55,1,248.3321990966797
56,1,199.26870727539062
57,1,136.41253662109375
58,1,37.46619415283203
59,1,260.7590637207031
60,1,521.8236083984375
61,1,474.1911926269531
62,1,208.62847900390625
63,1,469.8194580078125
64,1,443.14251708984375
65,1,294.3719482421875
66,1,215.1807098388672
67,1,196.62722778320312
68,1,104.87037658691406
69,1,36.039695739746094
70,1,76.43843841552734
71,1,53.5295524597168
72,1,52.397369384765625
73,1,147.59400939941406
74,1,70.74139404296875
75,1,240.5670928955078
76,1,268.62432861328125
77,1,16.64408302307129
78,1,208.79954528808594
79,1,352.01348876953125
80,1,251.21661376953125
81,1,19.19845199584961
82,1,24.498266220092773
83,1,25.639568328857422
84,1,52.49502182006836
85,1,13.796504974365234
86,1,73.24320220947266
87,1,30.441173553466797
88,1,21.647228240966797
89,1,35.261009216308594
90,1,271.6972961425781
91,1,255.9722900390625
92,1,32.37047576904297
93,1,120.4159927368164
94,1,218.2557373046875
95,1,239.02015686035156
96,1,33.09207534790039
97,1,315.6199951171875
98,1,166.80755615234375
99,1,25.639020919799805
100,1,28.876815795898438
101,1,116.046142578125
102,1,116.05323791503906
103,1,67.01392364501953
104,1,75.0774154663086
105,1,20.675678253173828
106,1,34.7890739440918
107,1,53.2121467590332
108,1,101.76058959960938
109,1,71.51948547363281
110,1,27.582965850830078
111,1,72.69493865966797
112,1,34.26677703857422
113,1,17.128267288208008
114,1,19.190593719482422
115,1,206.464111328125
116,1,90.79548645019531
117,1,17.43151092529297
118,1,135.41969299316406
119,1,367.6563720703125
120,1,280.4341125488281
121,1,20.37839126586914
122,1,105.89447784423828
123,1,44.441341400146484
124,1,38.81127166748047
125,1,96.85266876220703
126,1,39.95396041870117
127,1,54.984825134277344
128,1,37.48256301879883
129,1,93.62890625
130,1,113.4477310180664
131,1,81.83786010742188
132,1,21.130495071411133
133,1,16.292150497436523
134,1,105.30152130126953
135,1,46.253211975097656
136,1,112.99279022216797
137,1,19.70581817626953
138,1,32.85231399536133
139,1,13.911678314208984
140,1,147.17352294921875
141,1,111.5580062866211
142,1,33.41061019897461
143,1,551.160888671875
144,1,688.0921020507812
145,1,644.1279907226562
146,1,108.51571655273438
147,1,223.46884155273438
148,1,564.3549194335938
149,1,689.080810546875
150,1,134.6553497314453
151,1,39.72900390625
152,1,201.5916290283203
153,1,373.8084411621094
154,1,17.075347900390625
155,1,79.12641143798828
156,1,59.98183822631836
157,1,47.300846099853516
158,1,43.4305419921875
159,1,76.45376586914062
160,1,59.967445373535156
161,1,62.11897277832031
162,1,118.38232421875
163,1,24.676067352294922
164,1,19.923189163208008
165,1,27.947471618652344
166,1,33.880104064941406
167,1,23.573795318603516
168,1,118.25618743896484
169,1,23.886714935302734
170,1,29.839862823486328
171,1,56.25477600097656
172,1,12.160626411437988
173,1,49.22515106201172
174,1,44.51697540283203
175,1,37.836055755615234
176,1,11.628915786743164
177,1,37.429412841796875
178,1,48.14100646972656
179,1,12.680405616760254
180,1,64.63714599609375
181,1,22.474096298217773
182,1,32.44673538208008
183,1,37.81964111328125
184,1,21.266063690185547
185,1,54.059661865234375
186,1,34.03886032104492
187,1,44.43735885620117
188,1,22.195125579833984
189,1,22.069021224975586
190,1,47.1245002746582
191,1,50.218177795410156
192,1,33.69285583496094
193,1,35.22602844238281
194,1,34.03216552734375
195,1,55.57284927368164
196,1,65.24344635009766
197,1,42.69255447387695
198,1,49.49345016479492
199,1,32.70960235595703
200,1,21.980804443359375
201,1,56.45231628417969
202,1,49.707603454589844
203,1,68.75943756103516
204,1,69.74772644042969
205,1,41.273284912109375
206,1,17.669076919555664
207,1,94.7614974975586
208,1,14.431541442871094
209,1,15.998546600341797
210,1,8.207392692565918
211,1,69.42386627197266
212,1,143.42005920410156
213,1,125.29256439208984
214,1,77.07076263427734
215,1,11.424223899841309
216,1,72.56734466552734
217,1,13.233736038208008
218,1,267.3973083496094
219,1,212.24844360351562
220,2,120.04423522949219
221,2,92.12945556640625
222,2,227.04275512695312
223,2,95.60674285888672
224,2,198.50404357910156
225,2,338.8646240234375
226,2,74.93746948242188
227,2,79.61666107177734
228,2,219.73025512695312
229,2,46.10874938964844
230,2,36.18288803100586
231,2,189.12672424316406
232,2,26.527997970581055
233,2,79.82259368896484
234,2,206.89898681640625
235,2,63.9041862487793
236,2,84.92376708984375
237,2,201.33297729492188
238,2,189.33355712890625
239,2,129.72372436523438
240,2,158.52621459960938
241,2,29.24542236328125
242,2,112.53685760498047
243,2,126.54844665527344
244,2,126.79682922363281
245,2,54.034095764160156
246,2,408.2643127441406
247,2,15.877513885498047
248,2,58.857242584228516
