,epoch,loss
0,1,32121.74609375
1,1,26503.603515625
2,1,19762.62890625
3,1,17652.75390625
4,1,13128.107421875
5,1,11186.94921875
6,1,11058.1591796875
7,1,9723.373046875
8,1,6712.123046875
9,1,5844.0361328125
10,1,6360.0087890625
11,1,5813.86865234375
12,1,7058.8876953125
13,1,7193.3544921875
14,1,7412.70556640625
15,1,10169.1015625
16,1,10537.109375
17,1,9643.056640625
18,1,8167.3701171875
19,1,5900.693359375
20,1,5622.5419921875
21,1,9092.865234375
22,1,6637.55078125
23,1,8552.66015625
24,1,5799.33349609375
25,1,7133.1708984375
26,1,8655.57421875
27,1,6239.806640625
28,1,6518.35009765625
29,1,8199.357421875
30,1,7157.5087890625
31,1,7641.3828125
32,1,9790.41015625
33,1,7737.4609375
34,1,7756.55322265625
35,1,5298.93115234375
36,1,6611.58203125
37,1,5984.75244140625
38,1,4704.330078125
39,1,6605.115234375
40,1,5856.12744140625
41,1,6104.92919921875
42,1,6302.5634765625
43,1,7198.4443359375
44,1,7654.328125
45,1,6275.8447265625
46,1,6300.5654296875
47,1,7877.10009765625
48,1,4931.2763671875
49,1,6849.4345703125
50,1,6401.716796875
51,1,7143.125
52,1,8769.966796875
53,1,6502.3154296875
54,1,7342.9150390625
55,1,5596.404296875
56,1,5575.1171875
57,1,7504.029296875
58,1,5518.67578125
59,1,6618.140625
60,1,5601.57177734375
61,1,6481.0078125
62,1,6087.0869140625
63,1,6317.15576171875
64,1,9471.6953125
65,1,4248.193359375
66,1,6790.05712890625
67,1,6015.6650390625
68,1,6254.88134765625
69,1,4737.697265625
70,1,5754.009765625
71,1,5496.01318359375
72,1,7032.5419921875
73,1,6452.98193359375
74,1,4721.185546875
75,1,7716.77294921875
76,1,7417.55078125
77,1,6195.30615234375
78,1,5116.24560546875
79,1,6358.7158203125
80,1,5913.8935546875
81,1,5798.880859375
82,1,6977.291015625
83,1,6770.95361328125
84,1,5672.1171875
85,1,8027.87158203125
86,1,5363.04931640625
